3.338773437500000000e+04
3.327844531250000000e+04
3.318539843750000000e+04
3.311501953125000000e+04
3.306255859375000000e+04
3.302280468750000000e+04
3.299985937500000000e+04
3.298878125000000000e+04
3.298304687500000000e+04
3.297790625000000000e+04
3.298007031250000000e+04
3.298809765625000000e+04
3.299362500000000000e+04
3.299793750000000000e+04
3.300375781250000000e+04
3.301648828125000000e+04
3.303341796875000000e+04
3.307749218750000000e+04
3.314416406250000000e+04
3.323205468750000000e+04
3.331491015625000000e+04
3.338506250000000000e+04
3.344121875000000000e+04
3.348304687500000000e+04
3.350775390625000000e+04
3.351772656250000000e+04
3.351812890625000000e+04
3.351683984375000000e+04
3.351209765625000000e+04
3.350423437500000000e+04
3.349571093750000000e+04
3.348648437500000000e+04
3.347405468750000000e+04
3.345934765625000000e+04
3.344619921875000000e+04
3.343470312500000000e+04
3.341748046875000000e+04
3.339546484375000000e+04
3.336949218750000000e+04
3.334532031250000000e+04
3.332065234375000000e+04
3.329286328125000000e+04
3.325601562500000000e+04
3.321539062500000000e+04
3.317433593750000000e+04
3.313631640625000000e+04
3.309467578125000000e+04
3.304685937500000000e+04
3.298962109375000000e+04
3.293096875000000000e+04
3.287183984375000000e+04
3.281151171875000000e+04
3.274519140625000000e+04
3.267194531250000000e+04
3.259253125000000000e+04
3.250539062500000000e+04
3.240813867187500000e+04
3.230047656250000000e+04
3.218294335937500000e+04
3.205671484375000000e+04
3.192096484375000000e+04
3.177859570312500000e+04
3.162719726562500000e+04
3.146382812500000000e+04
3.128895117187500000e+04
3.110696875000000000e+04
3.091939062500000000e+04
3.071806640625000000e+04
3.050368359375000000e+04
3.027835546875000000e+04
3.004625195312500000e+04
2.980384765625000000e+04
2.954713281250000000e+04
2.927349609375000000e+04
2.898309960937500000e+04
2.867812500000000000e+04
2.835608984375000000e+04
2.801175000000000000e+04
2.763739257812500000e+04
2.723403906250000000e+04
2.680481640625000000e+04
2.636856054687500000e+04
2.594814648437500000e+04
2.556313085937500000e+04
2.522318164062500000e+04
2.493085546875000000e+04
2.468977343750000000e+04
2.448935156250000000e+04
2.434120312500000000e+04
2.424179492187500000e+04
2.419094335937500000e+04
2.418082226562500000e+04
2.420693164062500000e+04
2.426791210937500000e+04
2.434988671875000000e+04
2.445620703125000000e+04
2.459991406250000000e+04
2.481303125000000000e+04
2.509732812500000000e+04
2.543331054687500000e+04
